categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
DODGY_CODE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,18,maven-dependency-plugin,2eff92458090e5f3c2a92e944d2faa2e0945bca0,21fadc7cda8454df92eeede2a4ac8ffdc466ae16,src/main/java/org/apache/maven/plugin/dependency/fromDependencies/CopyDependenciesMojo.java,102,102,,,NO_METHOD,useJvmChmod,unfixed,Public Class,org.apache.maven.plugin.dependency.fromDependencies.CopyDependenciesMojo,2.0,2.0,2.0,1.0,20.0,0.0,14.0,5.0,1.0,3.0,3.0,0.0,-1,0.0,0.0,-1,-1,-1,11.0,8.0,11.0,64.0,0.0,2.0,5.0,4.0,-1,299.0,29.0,176.0,54.0,73.0,96.0,-1,-1,-1,45.0,76.0,36.0,40.0,-1,-1,-1,-1,-1,7.0,7.0,8.0,1.0,-1,5.0,4.0,-1,89.0,85.0,0.55,26.0,26.0,30.0,11.0
DODGY_CODE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,18,maven-dependency-plugin,2eff92458090e5f3c2a92e944d2faa2e0945bca0,21fadc7cda8454df92eeede2a4ac8ffdc466ae16,src/main/java/org/apache/maven/plugin/dependency/resolvers/AbstractResolveMojo.java,98,98,,,NO_METHOD,useJvmChmod,unfixed,Public Abstract Class,org.apache.maven.plugin.dependency.resolvers.AbstractResolveMojo,3.0,3.0,3.0,2.0,28.0,4.0,19.0,4.0,1.0,1.0,1.0,3.0,-1,0.0,0.0,-1,-1,-1,3.0,6.0,3.0,42.0,0.0,0.0,3.0,0.0,-1,151.0,23.0,75.0,28.0,33.0,53.0,-1,-1,-1,25.0,37.0,17.0,20.0,-1,-1,-1,-1,-1,6.0,6.0,6.0,4.0,-1,4.0,3.0,-1,88.0,88.0,0.71,9.0,9.0,9.0,6.0
CORRECTNESS,MF_CLASS_MASKS_FIELD,3,11,maven-dependency-plugin,2eff92458090e5f3c2a92e944d2faa2e0945bca0,21fadc7cda8454df92eeede2a4ac8ffdc466ae16,src/main/java/org/apache/maven/plugin/dependency/resolvers/AbstractResolveMojo.java,-1,-1,,,NO_METHOD,ignorePermissions,unfixed,Public Abstract Class,org.apache.maven.plugin.dependency.resolvers.AbstractResolveMojo,3.0,3.0,3.0,2.0,28.0,4.0,19.0,4.0,1.0,1.0,1.0,3.0,-1,0.0,0.0,-1,-1,-1,3.0,6.0,3.0,42.0,0.0,0.0,3.0,0.0,-1,151.0,23.0,75.0,28.0,33.0,53.0,-1,-1,-1,25.0,37.0,17.0,20.0,-1,-1,-1,-1,-1,6.0,6.0,6.0,4.0,-1,4.0,3.0,-1,88.0,88.0,0.71,9.0,9.0,9.0,6.0
I18N,DM_DEFAULT_ENCODING,1,19,maven-dependency-plugin,2eff92458090e5f3c2a92e944d2faa2e0945bca0,21fadc7cda8454df92eeede2a4ac8ffdc466ae16,src/main/java/org/apache/maven/plugin/dependency/resolvers/ResolvePluginsMojo.java,89,89,,,doExecute()V,NO_FIELD,unfixed,Protected Abstract Method,org.apache.maven.plugin.dependency.AbstractDependencyMojo.doExecute,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,2eff92458090e5f3c2a92e944d2faa2e0945bca0,21fadc7cda8454df92eeede2a4ac8ffdc466ae16,src/main/java/org/apache/maven/plugin/dependency/resolvers/ResolvePluginsMojo.java,87,87,,,doExecute()V,NO_FIELD,unfixed,Protected Abstract Method,org.apache.maven.plugin.dependency.AbstractDependencyMojo.doExecute,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0
CORRECTNESS,NP_NULL_ON_SOME_PATH,2,8,maven-dependency-plugin,2eff92458090e5f3c2a92e944d2faa2e0945bca0,21fadc7cda8454df92eeede2a4ac8ffdc466ae16,src/main/java/org/apache/maven/plugin/dependency/tree/TreeMojo.java,608,608,,,containsVersion(Lorg/apache/maven/artifact/versioning/VersionRange;Lorg/apache/maven/artifact/versioning/ArtifactVersion;)Z,NO_FIELD,unfixed,Public Static Method,org.apache.maven.plugin.dependency.tree.TreeMojo.containsVersion,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,28.0,1.0,17.0,4.0,7.0,10.0,5.0,4.0,1.0,4.0,9.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,-1,-1,-1,-1,4.0,-1,3.0,4.0,-1,-1,0.59,4.0,4.0,4.0,4.0
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,2eff92458090e5f3c2a92e944d2faa2e0945bca0,21fadc7cda8454df92eeede2a4ac8ffdc466ae16,src/main/java/org/apache/maven/plugin/dependency/utils/DependencyUtil.java,243,243,,,write(Ljava/lang/String;Ljava/io/File;ZLorg/apache/maven/plugin/logging/Log;)V,NO_FIELD,unfixed,Private Method,org.apache.maven.plugin.dependency.analyze.AbstractAnalyzeMojo.writeDependencyXML,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,43.0,5.0,37.0,3.0,26.0,1.0,15.0,6.0,1.0,22.0,28.0,4.0,24.0,5.0,5.0,5.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,3.0,0.0,-1,-1,0.03,5.0,5.0,5.0,1.0
I18N,DM_DEFAULT_ENCODING,1,19,maven-dependency-plugin,2eff92458090e5f3c2a92e944d2faa2e0945bca0,21fadc7cda8454df92eeede2a4ac8ffdc466ae16,src/main/java/org/apache/maven/plugin/dependency/utils/DependencyUtil.java,249,249,,,write(Ljava/lang/String;Ljava/io/File;ZLorg/apache/maven/plugin/logging/Log;)V,NO_FIELD,unfixed,Private Method,org.apache.maven.plugin.dependency.analyze.AbstractAnalyzeMojo.writeDependencyXML,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,43.0,5.0,37.0,3.0,26.0,1.0,15.0,6.0,1.0,22.0,28.0,4.0,24.0,5.0,5.0,5.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,3.0,0.0,-1,-1,0.03,5.0,5.0,5.0,1.0
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,2eff92458090e5f3c2a92e944d2faa2e0945bca0,21fadc7cda8454df92eeede2a4ac8ffdc466ae16,src/main/java/org/apache/maven/plugin/dependency/utils/markers/DefaultFileMarkerHandler.java,129,129,,,setMarker()V,NO_FIELD,unfixed,Public Constructor,org.apache.maven.plugin.dependency.utils.markers.DefaultFileMarkerHandler.DefaultFileMarkerHandler,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,19,maven-dependency-plugin,2eff92458090e5f3c2a92e944d2faa2e0945bca0,21fadc7cda8454df92eeede2a4ac8ffdc466ae16,src/main/java/org/apache/maven/plugin/dependency/utils/markers/DefaultFileMarkerHandler.java,102,102,,,setMarker()V,NO_FIELD,unfixed,Public Constructor,org.apache.maven.plugin.dependency.utils.markers.DefaultFileMarkerHandler.DefaultFileMarkerHandler,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,19,maven-dependency-plugin,2eff92458090e5f3c2a92e944d2faa2e0945bca0,21fadc7cda8454df92eeede2a4ac8ffdc466ae16,src/main/java/org/apache/maven/plugin/dependency/utils/markers/DefaultFileMarkerHandler.java,110,110,,,setMarker()V,NO_FIELD,unfixed,Public Constructor,org.apache.maven.plugin.dependency.utils.markers.DefaultFileMarkerHandler.DefaultFileMarkerHandler,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,2eff92458090e5f3c2a92e944d2faa2e0945bca0,21fadc7cda8454df92eeede2a4ac8ffdc466ae16,src/main/java/org/apache/maven/plugin/dependency/utils/markers/SourcesFileMarkerHandler.java,150,150,,,setMarker()V,NO_FIELD,unfixed,Public Constructor,org.apache.maven.plugin.dependency.utils.markers.SourcesFileMarkerHandler.SourcesFileMarkerHandler,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12.0,5.0,0.0,5.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,19,maven-dependency-plugin,2eff92458090e5f3c2a92e944d2faa2e0945bca0,21fadc7cda8454df92eeede2a4ac8ffdc466ae16,src/main/java/org/apache/maven/plugin/dependency/utils/markers/SourcesFileMarkerHandler.java,137,137,,,setMarker()V,NO_FIELD,unfixed,Public Constructor,org.apache.maven.plugin.dependency.utils.markers.SourcesFileMarkerHandler.SourcesFileMarkerHandler,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12.0,5.0,0.0,5.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,2eff92458090e5f3c2a92e944d2faa2e0945bca0,21fadc7cda8454df92eeede2a4ac8ffdc466ae16,src/main/java/org/apache/maven/plugin/dependency/utils/markers/SourcesFileMarkerHandler.java,146,146,,,setMarker()V,NO_FIELD,unfixed,Public Constructor,org.apache.maven.plugin.dependency.utils.markers.SourcesFileMarkerHandler.SourcesFileMarkerHandler,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12.0,5.0,0.0,5.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
DODGY_CODE,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,3,20,maven-dependency-plugin,a59a97456dffe24c8a4b04c2a63f05736b8b504c,aeb4da973e7958552433c22cdba10c9492d433e2,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,133,133,,,NO_METHOD,silent,unknown,Public Abstract Class,org.apache.maven.plugin.dependency.AbstractDependencyMojo,1.0,1.0,1.0,1.0,12.0,0.0,7.0,4.0,1.0,1.0,1.0,2.0,-1,0.0,0.0,-1,-1,-1,14.0,10.0,14.0,14.0,0.0,0.0,2.0,12.0,-1,275.0,31.0,116.0,30.0,41.0,128.0,-1,-1,-1,39.0,57.0,27.0,30.0,-1,-1,-1,-1,-1,5.0,5.0,5.0,1.0,-1,2.0,1.0,-1,88.0,87.0,1.1,21.0,21.0,21.0,14.0
DODGY_CODE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,maven-dependency-plugin,6e4bfd222e73a6a8b1311e9f82c30e32dc4a7ad8,16cd76b020d8c3aa3f06502af857a90a2c37c18f,src/main/java/org/apache/maven/plugin/dependency/AbstractAnalyzeMojo.java,175,175,,,createProjectDependencyAnalyzer()Lorg/apache/maven/shared/dependency/analyzer/ProjectDependencyAnalyzer;,context,unfixed,Protected Method,org.apache.maven.plugin.dependency.AbstractAnalyzeMojo.createProjectDependencyAnalyzer,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.0,20.0,3.0,17.0,5.0,9.0,0.0,3.0,2.0,0.0,5.0,7.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,-1,-1,-1,-1,0.0,-1,1.0,0.0,-1,-1,0.0,2.0,2.0,2.0,1.0
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,6e4bfd222e73a6a8b1311e9f82c30e32dc4a7ad8,16cd76b020d8c3aa3f06502af857a90a2c37c18f,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,201,201,,,unpack(Ljava/io/File;Ljava/io/File;Ljava/lang/String;Ljava/lang/String;)V,NO_FIELD,unfixed,Protected Method,org.apache.maven.plugin.dependency.AbstractDependencyMojo.unpack,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.0,65.0,10.0,42.0,5.0,22.0,13.0,14.0,12.0,1.0,15.0,21.0,3.0,18.0,7.0,7.0,8.0,1.0,3.0,-1,-1,-1,-1,0.0,-1,3.0,0.0,-1,-1,0.31,7.0,7.0,8.0,1.0
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,maven-dependency-plugin,6e4bfd222e73a6a8b1311e9f82c30e32dc4a7ad8,16cd76b020d8c3aa3f06502af857a90a2c37c18f,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,261,261,,,silenceUnarchiver(Lorg/codehaus/plexus/archiver/UnArchiver;)V,NO_FIELD,unfixed,Private Method,org.apache.maven.plugin.dependency.AbstractDependencyMojo.silenceUnarchiver,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,16.0,2.0,12.0,2.0,5.0,2.0,5.0,2.0,0.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,-1,-1,-1,-1,0.0,-1,1.0,0.0,-1,-1,0.17,2.0,2.0,2.0,1.0
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,maven-dependency-plugin,6e4bfd222e73a6a8b1311e9f82c30e32dc4a7ad8,16cd76b020d8c3aa3f06502af857a90a2c37c18f,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,261,261,,,silenceUnarchiver(Lorg/codehaus/plexus/archiver/UnArchiver;)V,NO_FIELD,unfixed,Private Method,org.apache.maven.plugin.dependency.AbstractDependencyMojo.silenceUnarchiver,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,16.0,2.0,12.0,2.0,5.0,2.0,5.0,2.0,0.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,-1,-1,-1,-1,0.0,-1,1.0,0.0,-1,-1,0.17,2.0,2.0,2.0,1.0
DODGY_CODE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,maven-dependency-plugin,d37e3c80e9b29c4926879499f0bd5c45efb5ba53,16cd76b020d8c3aa3f06502af857a90a2c37c18f,src/main/java/org/apache/maven/plugin/dependency/AbstractFromDependenciesMojo.java,102,102,,,execute()V,outputDirectory,unfixed,Public Method,org.apache.maven.plugin.dependency.AbstractAnalyzeMojo.execute,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,22.0,3.0,19.0,3.0,9.0,0.0,6.0,4.0,1.0,6.0,10.0,2.0,8.0,4.0,4.0,6.0,3.0,2.0,-1,-1,-1,-1,2.0,-1,1.0,2.0,-1,-1,0.0,4.0,4.0,6.0,3.0
DODGY_CODE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,maven-dependency-plugin,6e4bfd222e73a6a8b1311e9f82c30e32dc4a7ad8,16cd76b020d8c3aa3f06502af857a90a2c37c18f,src/main/java/org/apache/maven/plugin/dependency/AnalyzeDepMgt.java,119,119,,,checkDependencyManagement()Z,project,unfixed,Private Method,org.apache.maven.plugin.dependency.AnalyzeDepMgt.checkDependencyManagement,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,76.0,10.0,53.0,12.0,32.0,13.0,23.0,66.0,2.0,22.0,33.0,13.0,20.0,8.0,8.0,9.0,1.0,1.0,-1,-1,-1,-1,0.0,-1,2.0,0.0,-1,-1,0.25,8.0,8.0,9.0,1.0
I18N,DM_DEFAULT_ENCODING,1,19,maven-dependency-plugin,6e4bfd222e73a6a8b1311e9f82c30e32dc4a7ad8,16cd76b020d8c3aa3f06502af857a90a2c37c18f,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,358,358,,,readClasspathFile()Ljava/lang/String;,NO_FIELD,unfixed,Protected Method,org.apache.maven.plugin.dependency.BuildClasspathMojo.readClasspathFile,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,39.0,3.0,29.0,5.0,14.0,7.0,6.0,6.0,1.0,9.0,14.0,4.0,10.0,4.0,4.0,4.0,1.0,1.0,-1,-1,-1,-1,0.0,-1,2.0,0.0,-1,-1,0.24,4.0,4.0,4.0,1.0
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,6e4bfd222e73a6a8b1311e9f82c30e32dc4a7ad8,16cd76b020d8c3aa3f06502af857a90a2c37c18f,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,313,313,,,storeClasspathFile(Ljava/lang/String;Ljava/io/File;)V,NO_FIELD,unfixed,Private Method,org.apache.maven.plugin.dependency.BuildClasspathMojo.storeClasspathFile,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0,29.0,1.0,21.0,3.0,11.0,7.0,7.0,2.0,0.0,7.0,9.0,2.0,7.0,2.0,2.0,2.0,1.0,1.0,-1,-1,-1,-1,0.0,-1,1.0,0.0,-1,-1,0.33,2.0,2.0,2.0,1.0
CORRECTNESS,NP_NULL_PARAM_DEREF,2,8,maven-dependency-plugin,6e4bfd222e73a6a8b1311e9f82c30e32dc4a7ad8,16cd76b020d8c3aa3f06502af857a90a2c37c18f,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,189,189,,,execute()V,NO_FIELD,unfixed,Public Method,org.apache.maven.plugin.dependency.AbstractAnalyzeMojo.execute,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,22.0,3.0,19.0,3.0,9.0,0.0,6.0,4.0,1.0,6.0,10.0,2.0,8.0,4.0,4.0,6.0,3.0,2.0,-1,-1,-1,-1,2.0,-1,1.0,2.0,-1,-1,0.0,4.0,4.0,6.0,3.0
BAD_PRACTICE,ES_COMPARING_PARAMETER_STRING_WITH_EQ,3,19,maven-dependency-plugin,6e4bfd222e73a6a8b1311e9f82c30e32dc4a7ad8,16cd76b020d8c3aa3f06502af857a90a2c37c18f,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,292,292,,,isUpdToDate(Ljava/lang/String;)Z,NO_FIELD,unfixed,Private Method,org.apache.maven.plugin.dependency.BuildClasspathMojo.isUpdToDate,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.0,22.0,1.0,14.0,2.0,7.0,7.0,5.0,2.0,0.0,4.0,6.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,-1,-1,-1,-1,0.0,-1,1.0,0.0,-1,-1,0.5,2.0,2.0,4.0,1.0
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,3,20,maven-dependency-plugin,6e4bfd222e73a6a8b1311e9f82c30e32dc4a7ad8,16cd76b020d8c3aa3f06502af857a90a2c37c18f,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,57,532,,,NO_METHOD,NO_FIELD,unfixed,Public Class,org.apache.maven.plugin.dependency.BuildClasspathMojo,1.0,1.0,2.0,1.0,13.0,0.0,9.0,3.0,2.0,1.0,1.0,0.0,-1,0.0,0.0,-1,-1,-1,26.0,13.0,26.0,56.0,0.0,2.0,4.0,20.0,-1,482.0,60.0,274.0,73.0,109.0,148.0,-1,-1,-1,89.0,137.0,56.0,81.0,-1,-1,-1,-1,-1,12.0,12.0,15.0,4.0,-1,4.0,2.0,-1,89.0,89.0,0.54,47.0,47.0,52.0,29.0
I18N,DM_DEFAULT_ENCODING,1,19,maven-dependency-plugin,6e4bfd222e73a6a8b1311e9f82c30e32dc4a7ad8,16cd76b020d8c3aa3f06502af857a90a2c37c18f,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,318,318,,,storeClasspathFile(Ljava/lang/String;Ljava/io/File;)V,NO_FIELD,unfixed,Private Method,org.apache.maven.plugin.dependency.BuildClasspathMojo.storeClasspathFile,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0,29.0,1.0,21.0,3.0,11.0,7.0,7.0,2.0,0.0,7.0,9.0,2.0,7.0,2.0,2.0,2.0,1.0,1.0,-1,-1,-1,-1,0.0,-1,1.0,0.0,-1,-1,0.33,2.0,2.0,2.0,1.0
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,20,maven-dependency-plugin,6e4bfd222e73a6a8b1311e9f82c30e32dc4a7ad8,16cd76b020d8c3aa3f06502af857a90a2c37c18f,src/main/java/org/apache/maven/plugin/dependency/PurgeLocalRepositoryMojo.java,246,249,,,NO_METHOD,NO_FIELD,unfixed,Public Class,org.apache.maven.plugin.dependency.PurgeLocalRepositoryMojo,6.0,6.0,7.0,1.0,49.0,7.0,40.0,2.0,1.0,0.0,0.0,0.0,-1,0.0,4.0,-1,-1,-1,6.0,12.0,6.0,6.0,0.0,5.0,0.0,1.0,-1,418.0,66.0,272.0,63.0,132.0,80.0,-1,-1,-1,92.0,135.0,54.0,81.0,-1,-1,-1,-1,-1,15.0,15.0,15.0,4.0,-1,2.0,5.0,-1,77.0,54.0,0.29,39.0,39.0,42.0,11.0
PERFORMANCE,SBSC_USE_STRINGBUFFER_CONCATENATION,2,18,maven-dependency-plugin,6e4bfd222e73a6a8b1311e9f82c30e32dc4a7ad8,16cd76b020d8c3aa3f06502af857a90a2c37c18f,src/main/java/org/apache/maven/plugin/dependency/PurgeLocalRepositoryMojo.java,404,404,,,refreshDependenciesForProject(Lorg/apache/maven/project/MavenProject;Ljava/util/List;)V,NO_FIELD,unfixed,Private Method,org.apache.maven.plugin.dependency.PurgeLocalRepositoryMojo.refreshDependenciesForProject,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.0,109.0,18.0,91.0,9.0,51.0,0.0,26.0,235.0,2.0,31.0,47.0,12.0,35.0,15.0,15.0,15.0,1.0,7.0,-1,-1,-1,-1,0.0,-1,5.0,0.0,-1,-1,0.0,15.0,15.0,15.0,1.0
DODGY_CODE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,2,13,maven-dependency-plugin,6e4bfd222e73a6a8b1311e9f82c30e32dc4a7ad8,16cd76b020d8c3aa3f06502af857a90a2c37c18f,src/main/java/org/apache/maven/plugin/dependency/PurgeLocalRepositoryMojo.java,442,442,,,findDeleteTarget(Lorg/apache/maven/artifact/Artifact;)Ljava/io/File;,NO_FIELD,unfixed,Private Method,org.apache.maven.plugin.dependency.PurgeLocalRepositoryMojo.findDeleteTarget,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.0,58.0,9.0,34.0,6.0,19.0,15.0,7.0,6.0,1.0,13.0,19.0,6.0,13.0,6.0,6.0,6.0,4.0,5.0,-1,-1,-1,-1,3.0,-1,3.0,2.0,-1,-1,0.44,6.0,6.0,6.0,4.0
