categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,life_time,mark-all,mark-human,Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,location_count,method_count,file_count
PERFORMANCE,DM_FP_NUMBER_CTOR,3,20,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/AbstractConfiguration.java,1263,1263,,,resolveContainerStore(Ljava/lang/String;)Ljava/lang/Object;,NO_FIELD,unfixed,116,FP,,Protected Method,org.apache.commons.configuration.AbstractConfiguration.resolveContainerStore(String),java\org\apache\commons\configuration\AbstractConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,62,1,53,11,30,8,4,11,1,20,31,11,20,21,21,21,1,8,-1,-1,-1,-1,0,-1,2,0,-1,-1,0.15,21,21,21,1,4,24,48
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,20,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/AbstractConfiguration.java,560,564,,,NO_METHOD,NO_FIELD,unfixed,116,FP,,Public Abstract Class,org.apache.commons.configuration.AbstractConfiguration,java\org\apache\commons\configuration\AbstractConfiguration.java,2,2,2,1,17,0,11,5,2,4,4,10,-1,4,8,-1,-1,-1,60,5,64,85,0,0,7,57,-1,1236,101,696,129,300,440,-1,-1,-1,209,335,134,201,-1,-1,-1,-1,-1,21,21,21,4,-1,2,3,-1,96,93,0.63,133,133,134,89,4,4,48
PERFORMANCE,DM_FP_NUMBER_CTOR,3,20,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/AbstractConfiguration.java,1268,1268,,,resolveContainerStore(Ljava/lang/String;)Ljava/lang/Object;,NO_FIELD,unfixed,116,FP,,Protected Method,org.apache.commons.configuration.AbstractConfiguration.resolveContainerStore(String),java\org\apache\commons\configuration\AbstractConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,62,1,53,11,30,8,4,11,1,20,31,11,20,21,21,21,1,8,-1,-1,-1,-1,0,-1,2,0,-1,-1,0.15,21,21,21,1,4,24,48
PERFORMANCE,DM_NUMBER_CTOR,2,18,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/AbstractConfiguration.java,1248,1248,,,resolveContainerStore(Ljava/lang/String;)Ljava/lang/Object;,NO_FIELD,unfixed,116,FP,,Protected Method,org.apache.commons.configuration.AbstractConfiguration.resolveContainerStore(String),java\org\apache\commons\configuration\AbstractConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,62,1,53,11,30,8,4,11,1,20,31,11,20,21,21,21,1,8,-1,-1,-1,-1,0,-1,2,0,-1,-1,0.15,21,21,21,1,4,24,48
PERFORMANCE,DM_NUMBER_CTOR,2,18,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/AbstractConfiguration.java,1258,1258,,,resolveContainerStore(Ljava/lang/String;)Ljava/lang/Object;,NO_FIELD,unfixed,116,FP,,Protected Method,org.apache.commons.configuration.AbstractConfiguration.resolveContainerStore(String),java\org\apache\commons\configuration\AbstractConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,62,1,53,11,30,8,4,11,1,20,31,11,20,21,21,21,1,8,-1,-1,-1,-1,0,-1,2,0,-1,-1,0.15,21,21,21,1,4,24,48
I18N,DM_DEFAULT_ENCODING,1,19,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/AbstractFileConfiguration.java,351,351,,,load(Ljava/io/InputStream;Ljava/lang/String;)V,NO_FIELD,unfixed,116,FP,,Protected Method,org.apache.commons.configuration.AbstractFileConfiguration.enterNoReload(),java\org\apache\commons\configuration\AbstractFileConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,17,0,7,1,2,10,1,1,0,1,3,1,2,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1.43,1,1,1,1,4,8,31
I18N,DM_DEFAULT_ENCODING,1,19,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/AbstractFileConfiguration.java,514,514,,,save(Ljava/io/OutputStream;Ljava/lang/String;)V,NO_FIELD,unfixed,116,FP,,Public Method,org.apache.commons.configuration.AbstractFileConfiguration.save(),java\org\apache\commons\configuration\AbstractFileConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,24,1,16,1,7,7,5,4,1,4,7,1,6,3,3,3,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0.44,3,3,3,1,3,8,31
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/AbstractFileConfiguration.java,933,933,,,createPath(Ljava/io/File;)V,NO_FIELD,unfixed,116,FP,,Private Method,org.apache.commons.configuration.AbstractFileConfiguration.createPath(File),java\org\apache\commons\configuration\AbstractFileConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,20,0,14,2,5,6,3,4,1,2,6,2,4,4,4,5,1,0,-1,-1,-1,-1,0,-1,3,0,-1,-1,0.43,4,4,5,1,3,7,31
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/AbstractFileConfiguration.java,822,822,,,reload()V,NO_FIELD,unfixed,116,FP,,Public Method,org.apache.commons.configuration.AbstractFileConfiguration.reload(),java\org\apache\commons\configuration\AbstractFileConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,55,2,41,1,20,13,13,5,1,11,18,1,17,5,5,5,1,1,-1,-1,-1,-1,0,-1,4,0,-1,-1,0.32,5,5,5,1,3,7,31
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/CombinedConfiguration.java,503,503,,,getProperty(Ljava/lang/String;)Ljava/lang/Object;,NO_FIELD,unfixed,116,FP,,Public Method,org.apache.commons.configuration.AbstractFileConfiguration.getProperty(String),java\org\apache\commons\configuration\AbstractFileConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,5,0,5,1,2,0,3,1,0,2,3,1,2,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,3,4,25
DODGY_CODE,RI_REDUNDANT_INTERFACES,3,20,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/CombinedConfiguration.java,101,536,,,NO_METHOD,NO_FIELD,unfixed,116,FP,,Public Class,org.apache.commons.configuration.CombinedConfiguration,java\org\apache\commons\configuration\CombinedConfiguration.java,1,1,1,1,16,0,8,7,3,10,10,0,-1,0,5,-1,-1,-1,23,5,23,148,0,1,0,22,-1,624,52,270,64,120,303,-1,-1,-1,102,150,63,87,-1,-1,-1,-1,-1,4,4,5,3,-1,4,3,-1,82,47,1.12,39,39,40,25,3,16,25
BAD_PRACTICE,SE_BAD_FIELD,2,16,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/CombinedConfiguration.java,-1,-1,,,NO_METHOD,combinedRoot,unfixed,116,FP,,Public Class,org.apache.commons.configuration.CombinedConfiguration,java\org\apache\commons\configuration\CombinedConfiguration.java,1,1,1,1,16,0,8,7,3,10,10,0,-1,0,5,-1,-1,-1,23,5,23,148,0,1,0,22,-1,624,52,270,64,120,303,-1,-1,-1,102,150,63,87,-1,-1,-1,-1,-1,4,4,5,3,-1,4,3,-1,82,47,1.12,39,39,40,25,8,16,25
I18N,DM_CONVERT_CASE,3,20,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/ConfigurationFactory.java,578,578,,,createConfiguration(Lorg/xml/sax/Attributes;)Lorg/apache/commons/configuration/FileConfiguration;,NO_FIELD,unfixed,116,FP,,Protected Method,org.apache.commons.configuration.ConfigurationFactory.FileConfigurationFactory.createConfiguration(Attributes),java\org\apache\commons\configuration\ConfigurationFactory.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,11,0,4,1,1,7,2,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1.75,1,1,1,1,8,16,16
I18N,DM_CONVERT_CASE,3,20,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/ConfigurationFactory.java,619,619,,,createConfiguration(Lorg/xml/sax/Attributes;)Lorg/apache/commons/configuration/FileConfiguration;,NO_FIELD,unfixed,116,FP,,Protected Method,org.apache.commons.configuration.ConfigurationFactory.FileConfigurationFactory.createConfiguration(Attributes),java\org\apache\commons\configuration\ConfigurationFactory.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,11,0,4,1,1,7,2,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1.75,1,1,1,1,8,16,16
DODGY_CODE,IM_BAD_CHECK_FOR_ODD,2,13,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/ConfigurationKey.java,214,214,,,hasDelimiter()Z,NO_FIELD,unfixed,116,FP,,Private Method,org.apache.commons.configuration.ConfigurationKey.hasDelimiter(),java\org\apache\commons\configuration\ConfigurationKey.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,16,0,10,2,5,6,3,2,0,5,7,3,4,2,2,3,1,0,-1,-1,-1,-1,0,-1,1,0,-1,-1,0.6,2,2,3,1,6,6,6
DODGY_CODE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,20,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/ConfigurationUtils.java,462,462,,,locate(Ljava/lang/String;Ljava/lang/String;)Ljava/net/URL;,NO_FIELD,unfixed,116,FP,,Public Static Method,org.apache.commons.configuration.ConfigurationUtils.locate(String),java\org\apache\commons\configuration\ConfigurationUtils.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,12,0,4,1,1,8,2,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,2,1,1,1,1,3,7,28
I18N,DM_DEFAULT_ENCODING,1,19,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/ConfigurationUtils.java,80,80,,,dump(Lorg/apache/commons/configuration/Configuration;Ljava/io/PrintStream;)V,NO_FIELD,unfixed,116,FP,,Public Static Method,"org.apache.commons.configuration.ConfigurationUtils.dump(Configuration,PrintStream)",java\org\apache\commons\configuration\ConfigurationUtils.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,10,0,4,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1.5,1,1,1,1,5,8,28
BAD_PRACTICE,SE_BAD_FIELD,2,16,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/DataConfiguration.java,-1,-1,,,NO_METHOD,configuration,unfixed,116,FP,,Public Class,org.apache.commons.configuration.DataConfiguration,java\org\apache\commons\configuration\DataConfiguration.java,2,2,3,1,26,1,14,11,2,2,2,0,-1,0,3,-1,-1,-1,87,1,87,172,0,1,1,85,-1,2426,182,1262,198,578,982,-1,-1,-1,405,633,200,433,-1,-1,-1,-1,-1,8,8,10,3,-1,3,2,-1,90,19,0.78,227,227,269,97,8,8,8
EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION,2,20,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/DatabaseConfiguration.java,344,344,,,containsKey(Ljava/lang/String;)Z,NO_FIELD,unfixed,116,FP,,Public Abstract Method,org.apache.commons.configuration.AbstractConfiguration.containsKey(String),java\org\apache\commons\configuration\AbstractConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,0,1,1,0,3,1,0,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,3,0,0,0,0,3,16,88
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/DatabaseConfiguration.java,387,387,,,clearProperty(Ljava/lang/String;)V,NO_FIELD,unfixed,116,FP,,Public Method,org.apache.commons.configuration.AbstractConfiguration.clearProperty(String),java\org\apache\commons\configuration\AbstractConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,13,0,6,1,3,7,2,1,0,3,4,1,3,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1.17,1,1,1,1,3,7,88
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/DatabaseConfiguration.java,431,431,,,clear()V,NO_FIELD,unfixed,116,FP,,Public Method,org.apache.commons.configuration.AbstractConfiguration.clear(),java\org\apache\commons\configuration\AbstractConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,28,1,23,3,12,4,8,3,0,8,12,3,9,3,3,3,1,0,-1,-1,-1,-1,0,-1,3,0,-1,-1,0.17,3,3,3,1,3,8,88
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/DatabaseConfiguration.java,282,282,,,isEmpty()Z,NO_FIELD,unfixed,116,FP,,Public Abstract Method,org.apache.commons.configuration.AbstractConfiguration.isEmpty(),java\org\apache\commons\configuration\AbstractConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,0,1,1,0,3,1,0,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,3,0,0,0,0,3,16,88
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/DatabaseConfiguration.java,337,337,,,containsKey(Ljava/lang/String;)Z,NO_FIELD,unfixed,116,FP,,Public Abstract Method,org.apache.commons.configuration.AbstractConfiguration.containsKey(String),java\org\apache\commons\configuration\AbstractConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,0,1,1,0,3,1,0,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,3,0,0,0,0,3,16,88
EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION,2,20,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/DatabaseConfiguration.java,137,137,,,getProperty(Ljava/lang/String;)Ljava/lang/Object;,NO_FIELD,unfixed,116,FP,,Public Method,org.apache.commons.configuration.AbstractFileConfiguration.getProperty(String),java\org\apache\commons\configuration\AbstractFileConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,5,0,5,1,2,0,3,1,0,2,3,1,2,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,3,16,88
EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION,2,20,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/DatabaseConfiguration.java,288,288,,,isEmpty()Z,NO_FIELD,unfixed,116,FP,,Public Abstract Method,org.apache.commons.configuration.AbstractConfiguration.isEmpty(),java\org\apache\commons\configuration\AbstractConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,0,1,1,0,3,1,0,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,3,0,0,0,0,3,16,88
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/DatabaseConfiguration.java,130,130,,,getProperty(Ljava/lang/String;)Ljava/lang/Object;,NO_FIELD,unfixed,116,FP,,Public Method,org.apache.commons.configuration.AbstractFileConfiguration.getProperty(String),java\org\apache\commons\configuration\AbstractFileConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,5,0,5,1,2,0,3,1,0,2,3,1,2,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,3,16,88
EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION,2,20,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/DatabaseConfiguration.java,485,485,,,getKeys()Ljava/util/Iterator;,NO_FIELD,unfixed,116,FP,,Public Abstract Method,org.apache.commons.configuration.AbstractConfiguration.getKeys(),java\org\apache\commons\configuration\AbstractConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,0,1,1,0,3,1,0,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,3,0,0,0,0,3,16,88
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/DatabaseConfiguration.java,479,479,,,getKeys()Ljava/util/Iterator;,NO_FIELD,unfixed,116,FP,,Public Abstract Method,org.apache.commons.configuration.AbstractConfiguration.getKeys(),java\org\apache\commons\configuration\AbstractConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,0,1,1,0,3,1,0,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,3,0,0,0,0,3,16,88
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,2,12,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/DatabaseConfiguration.java,203,203,,,addPropertyDirect(Ljava/lang/String;Ljava/lang/Object;)V,NO_FIELD,unfixed,116,FP,,Protected Abstract Method,"org.apache.commons.configuration.AbstractConfiguration.addPropertyDirect(String,Object)",java\org\apache\commons\configuration\AbstractConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,8,0,1,1,0,7,0,0,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,7,0,0,0,0,3,8,88
I18N,DM_CONVERT_CASE,3,20,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/DefaultConfigurationBuilder.java,1315,1315,,,createBeanInstance(Ljava/lang/Class;Lorg/apache/commons/configuration/beanutils/BeanDeclaration;)Ljava/lang/Object;,NO_FIELD,unfixed,116,FP,,Protected Method,"org.apache.commons.configuration.DefaultConfigurationBuilder.FileExtensionConfigurationProvider.createBeanInstance(Class,BeanDeclaration)",java\org\apache\commons\configuration\DefaultConfigurationBuilder.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,24,0,15,4,7,9,9,2,0,3,5,2,3,2,2,3,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0.6,2,2,3,1,3,8,18
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/DefaultConfigurationBuilder.java,1040,1040,,,createBean(Ljava/lang/Class;Lorg/apache/commons/configuration/beanutils/BeanDeclaration;Ljava/lang/Object;)Ljava/lang/Object;,NO_FIELD,unfixed,116,FP,,Public Method,"org.apache.commons.configuration.DefaultConfigurationBuilder.ConfigurationBeanFactory.createBean(Class,BeanDeclaration,Object)",java\org\apache\commons\configuration\DefaultConfigurationBuilder.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,59,1,40,6,20,18,10,10,1,9,14,4,10,6,6,6,5,6,-1,-1,-1,-1,4,-1,4,4,-1,-1,0.45,6,6,6,5,3,8,18
BAD_PRACTICE,SE_INNER_CLASS,3,19,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/HierarchicalConfiguration.java,415,419,,,NO_METHOD,NO_FIELD,unfixed,116,FP,,Public Class,org.apache.commons.configuration.HierarchicalConfiguration,java\org\apache\commons\configuration\HierarchicalConfiguration.java,1,1,2,1,19,0,9,9,3,12,12,5,-1,3,4,-1,-1,-1,37,3,40,125,0,1,15,24,-1,1435,111,632,139,268,692,-1,-1,-1,231,342,154,188,-1,-1,-1,-1,-1,6,6,7,3,-1,3,3,-1,93,53,1.09,79,79,81,42,6,21,21
BAD_PRACTICE,SE_BAD_FIELD,2,16,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,2ca32d357e00554c999837c52319e8122fcb26d9,src/java/org/apache/commons/configuration/HierarchicalConfiguration.java,-1,-1,,,NO_METHOD,expressionEngine,unfixed,116,FP,,Public Class,org.apache.commons.configuration.HierarchicalConfiguration,java\org\apache\commons\configuration\HierarchicalConfiguration.java,1,1,2,1,19,0,9,9,3,12,12,5,-1,3,4,-1,-1,-1,37,3,40,125,0,1,15,24,-1,1435,111,632,139,268,692,-1,-1,-1,231,342,154,188,-1,-1,-1,-1,-1,6,6,7,3,-1,3,3,-1,93,53,1.09,79,79,81,42,8,21,21
