categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,life time
I18N,DM_DEFAULT_ENCODING,1,19,commons-codec,7028095497c29edde3c0f320080f7d4aa5b22c98,cc6df030dd2bd4d8693f0b557f097ab3b321b18e,src/java/org/apache/commons/codec/digest/DigestUtils.java,381,381,25ad9f824aef478b61a774ed9402068ad215b23b,src/java/org/apache/commons/codec/digest/DigestUtils.java,sha384(Ljava/lang/String;)[B,NO_FIELD,fixed,10
DODGY_CODE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,20,commons-codec,89b1661fde38bd12c4d83b9fbe696db0c8657a78,ba966190a1f61520201b7d62fdf69aa6515e2e73,src/main/java/org/apache/commons/codec/digest/Sha2Crypt.java,146,146,27388c817bf558af48568ce724b9de080e80e8f1,src/main/java/org/apache/commons/codec/digest/Sha2Crypt.java,sha2Crypt([BLjava/lang/String;Ljava/lang/String;ILjava/lang/String;)Ljava/lang/String;,NO_FIELD,fixed,2
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,18,commons-codec,ddc7143ed89a6c92bbafb89bbe8e1fc4937a878c,fee232d8cd73010fdcfee15ef1d3cb54a716a437,src/java/org/apache/commons/codec/language/bm/PhoneticEngine.java,298,344,ae537ccef18ed5d78c89a750f99258e87d409948,src/java/org/apache/commons/codec/language/bm/PhoneticEngine.java,NO_METHOD,NO_FIELD,fixed,0
I18N,DM_CONVERT_CASE,3,20,commons-codec,4075aa69bfff3d283fcf59ff371a3bcc43238b4e,9c0cabead7cf075308b11362172ae1a48d41321c,src/java/org/apache/commons/codec/language/Metaphone.java,88,88,52d82d1dfff8c2b2ded9d843e0b03017af6d747c,src/java/org/apache/commons/codec/language/Metaphone.java,metaphone(Ljava/lang/String;)Ljava/lang/String;,NO_FIELD,fixed,56
DODGY_CODE,SF_SWITCH_NO_DEFAULT,2,19,commons-codec,e2df85024e2ab99645a788b4b2836ba1cfdb87f5,875e5cfbc1a13550387262293ccdf450bded8b56,src/java/org/apache/commons/codec/binary/Base64.java,427,434,2f7454a01e4c2992bffc3d86137e632e80c5027f,src/java/org/apache/commons/codec/binary/Base64.java,decode([BII)V,NO_FIELD,fixed,390
MALICIOUS_CODE,MS_PKGPROTECT,2,18,commons-codec,4075aa69bfff3d283fcf59ff371a3bcc43238b4e,981c0002d5accb9ebc056b7a34025fd814c4e17f,src/java/org/apache/commons/codec/language/Soundex.java,50,50,cb63f4a959e30de6882b20af10d189c7307a6da2,src/java/org/apache/commons/codec/language/Soundex.java,NO_METHOD,US_ENGLISH_MAPPING,fixed,387
DODGY_CODE,SA_FIELD_DOUBLE_ASSIGNMENT,3,20,commons-codec,e2df85024e2ab99645a788b4b2836ba1cfdb87f5,1b5b070a266b0e1f70302a8d4448d318d7a39a8e,src/java/org/apache/commons/codec/binary/Base64.java,426,426,df9d1bbcdf99349c471d934ab9df4cc7eae58c59,src/java/org/apache/commons/codec/binary/Base64.java,decode([BII)V,modulus,fixed,18
PERFORMANCE,SS_SHOULD_BE_STATIC,2,18,commons-codec,924540abc919d32a8aaa92c6f18906f01e64e167,477db01dd858150534c5dc128630dc56c4f15aaf,src/main/java/org/apache/commons/codec/net/PercentCodec.java,45,45,a94813fb0ce4597d2465a273821306a055f35492,src/main/java/org/apache/commons/codec/net/PercentCodec.java,NO_METHOD,ESCAPE_CHAR,fixed,467
DODGY_CODE,SF_SWITCH_NO_DEFAULT,2,19,commons-codec,2576c599bbcfc77272cd138fab749df9218ba622,622088ba07b5b9452b73e2b2867549540e431732,src/main/java/org/apache/commons/codec/binary/Base64.java,454,464,0a7bbe29d8ecc70ecb84c7f515ffc2e9394b0a75,src/main/java/org/apache/commons/codec/binary/Base64.java,decode([BII)V,NO_FIELD,fixed,387
I18N,DM_DEFAULT_ENCODING,1,19,commons-codec,4075aa69bfff3d283fcf59ff371a3bcc43238b4e,100d531386e69f70bc73a039b4a5776e4ab36cbf,src/java/org/apache/commons/codec/digest/DigestUtils.java,442,442,356aee756a4b13c717392032cc70ebfeba2ee0e6,src/java/org/apache/commons/codec/digest/DigestUtils.java,sha512(Ljava/lang/String;)[B,NO_FIELD,fixed,499
