categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
I18N,DM_DEFAULT_ENCODING,1,19,commons-configuration,96a3921f80edd8751a288a2a57c2bd4f63b9a043,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/CombinedConfiguration.java,873,873,,,constructCombinedNode()Lorg/apache/commons/configuration/tree/ConfigurationNode;,NO_FIELD,unfixed,Private Method,org.apache.commons.configuration.CombinedConfiguration.constructCombinedNode(),main\java\org\apache\commons\configuration\CombinedConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,35.0,1.0,29.0,5.0,16.0,5.0,13.0,6.0,1.0,10.0,15.0,5.0,10.0,5.0,5.0,5.0,1.0,1.0,-1,-1,-1,-1,0.0,-1,2.0,0.0,-1,-1,0.17,5.0,5.0,5.0,1.0
DODGY_CODE,RI_REDUNDANT_INTERFACES,3,20,commons-configuration,96a3921f80edd8751a288a2a57c2bd4f63b9a043,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/CombinedConfiguration.java,180,946,,,NO_METHOD,NO_FIELD,unfixed,Public Class,org.apache.commons.configuration.CombinedConfiguration,main\java\org\apache\commons\configuration\CombinedConfiguration.java,1.0,1.0,2.0,1.0,17.0,0.0,9.0,7.0,3.0,14.0,14.0,2.0,-1,0.0,5.0,-1,-1,-1,34.0,8.0,34.0,169.0,0.0,2.0,2.0,30.0,-1,936.0,74.0,398.0,93.0,174.0,464.0,-1,-1,-1,138.0,223.0,91.0,132.0,-1,-1,-1,-1,-1,5.0,5.0,6.0,3.0,-1,5.0,3.0,-1,89.0,73.0,1.17,66.0,66.0,68.0,38.0
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-configuration,01ab38cb36f84870471b53239e0ffec576135815,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/ConfigurationUtils.java,420,420,,,cloneSynchronizer(Lorg/apache/commons/configuration/sync/Synchronizer;)Lorg/apache/commons/configuration/sync/Synchronizer;,NO_FIELD,unfixed,Public Static Method,org.apache.commons.configuration.ConfigurationUtils.cloneSynchronizer(Synchronizer),main\java\org\apache\commons\configuration\ConfigurationUtils.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.0,49.0,2.0,28.0,1.0,12.0,19.0,6.0,8.0,1.0,6.0,11.0,1.0,10.0,5.0,5.0,5.0,4.0,3.0,-1,-1,-1,-1,3.0,-1,1.0,3.0,-1,-1,0.68,5.0,5.0,5.0,4.0
CORRECTNESS,NP_GUARANTEED_DEREF,2,8,commons-configuration,fa5afe17855731ddc60feffb8e5d9d46c6f58180,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/ConfigurationUtils.java,472,472,,,constructFile(Ljava/lang/String;Ljava/lang/String;)Ljava/io/File;,NO_FIELD,unfixed,Static Method,"org.apache.commons.configuration.ConfigurationUtils.constructFile(String,String)",main\java\org\apache\commons\configuration\ConfigurationUtils.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.0,54.0,6.0,32.0,4.0,16.0,16.0,8.0,10.0,1.0,11.0,16.0,4.0,12.0,5.0,5.0,7.0,1.0,2.0,-1,-1,-1,-1,0.0,-1,2.0,0.0,-1,-1,0.5,5.0,5.0,7.0,1.0
I18N,DM_DEFAULT_ENCODING,1,19,commons-configuration,96a3921f80edd8751a288a2a57c2bd4f63b9a043,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/ConfigurationUtils.java,125,125,,,dump(Lorg/apache/commons/configuration/Configuration;Ljava/io/PrintStream;)V,NO_FIELD,unfixed,Public Static Method,"org.apache.commons.configuration.ConfigurationUtils.dump(Configuration,PrintStream)",main\java\org\apache\commons\configuration\ConfigurationUtils.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,10.0,0.0,4.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.5,1.0,1.0,1.0,1.0
DODGY_CODE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,20,commons-configuration,96a3921f80edd8751a288a2a57c2bd4f63b9a043,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/ConfigurationUtils.java,587,587,,,locate(Lorg/apache/commons/configuration/FileSystem;Ljava/lang/String;Ljava/lang/String;)Ljava/net/URL;,NO_FIELD,unfixed,Public Static Method,"org.apache.commons.configuration.ConfigurationUtils.locate(FileSystem,String,String)",main\java\org\apache\commons\configuration\ConfigurationUtils.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.0,100.0,10.0,74.0,6.0,37.0,17.0,13.0,578.0,3.0,20.0,35.0,6.0,29.0,15.0,15.0,18.0,1.0,4.0,-1,-1,-1,-1,0.0,-1,3.0,0.0,-1,-1,0.23,15.0,15.0,18.0,1.0
BAD_PRACTICE,SE_BAD_FIELD_STORE,1,14,commons-configuration,fe2dcf38225a652ec1784d4d42af05dc663d323a,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/DataConfiguration.java,132,132,,,NO_METHOD,dataConversionHandler,unfixed,Public Class,org.apache.commons.configuration.DataConfiguration,main\java\org\apache\commons\configuration\DataConfiguration.java,1.0,1.0,1.0,1.0,15.0,0.0,4.0,10.0,2.0,3.0,3.0,0.0,-1,0.0,4.0,-1,-1,-1,91.0,2.0,91.0,214.0,0.0,2.0,8.0,81.0,-1,1608.0,98.0,482.0,115.0,143.0,1028.0,-1,-1,-1,122.0,229.0,104.0,125.0,-1,-1,-1,-1,-1,3.0,3.0,3.0,3.0,-1,3.0,1.0,-1,93.0,93.0,2.13,97.0,97.0,97.0,95.0
BAD_PRACTICE,SE_BAD_FIELD,1,14,commons-configuration,96a3921f80edd8751a288a2a57c2bd4f63b9a043,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/DataConfiguration.java,-1,-1,,,NO_METHOD,dataConversionHandler,unfixed,Public Class,org.apache.commons.configuration.DataConfiguration,main\java\org\apache\commons\configuration\DataConfiguration.java,1.0,1.0,1.0,1.0,18.0,0.0,6.0,11.0,2.0,2.0,2.0,0.0,-1,1.0,3.0,-1,-1,-1,96.0,1.0,97.0,183.0,0.0,3.0,1.0,93.0,-1,1942.0,128.0,689.0,143.0,253.0,1125.0,-1,-1,-1,194.0,340.0,145.0,195.0,-1,-1,-1,-1,-1,10.0,10.0,15.0,3.0,-1,3.0,4.0,-1,90.0,20.0,1.63,143.0,143.0,157.0,111.0
EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION,2,20,commons-configuration,8c1ab0dbbe2ff8aa733fcfeca774ae0dacaa6ca8,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/DatabaseConfiguration.java,475,475,,,performOperation()Ljava/lang/Boolean;,NO_FIELD,unfixed,Protected Abstract Method,org.apache.commons.configuration.DatabaseConfiguration.JdbcOperation.performOperation(),main\java\org\apache\commons\configuration\DatabaseConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,9.0,0.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,8.0,0.0,0.0,0.0,0.0
CORRECTNESS,UWF_UNWRITTEN_FIELD,2,12,commons-configuration,8c1ab0dbbe2ff8aa733fcfeca774ae0dacaa6ca8,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/DatabaseConfiguration.java,731,731,,,NO_METHOD,resultSet,unfixed,Public Class,org.apache.commons.configuration.DatabaseConfiguration,main\java\org\apache\commons\configuration\DatabaseConfiguration.java,1.0,1.0,1.0,1.0,26.0,0.0,15.0,9.0,1.0,1.0,1.0,1.0,-1,0.0,5.0,-1,-1,-1,15.0,7.0,15.0,105.0,0.0,1.0,2.0,12.0,-1,681.0,59.0,337.0,86.0,155.0,286.0,-1,-1,-1,116.0,168.0,73.0,95.0,-1,-1,-1,-1,-1,7.0,7.0,7.0,1.0,-1,3.0,2.0,-1,91.0,71.0,0.85,22.0,22.0,24.0,15.0
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-configuration,8c1ab0dbbe2ff8aa733fcfeca774ae0dacaa6ca8,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/DatabaseConfiguration.java,773,773,,,createStatement(Ljava/lang/String;Z)Ljava/sql/PreparedStatement;,NO_FIELD,unfixed,Protected Method,"org.apache.commons.configuration.DatabaseConfiguration.JdbcOperation.createStatement(String,boolean)",main\java\org\apache\commons\configuration\DatabaseConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0,28.0,1.0,17.0,4.0,8.0,10.0,6.0,2.0,0.0,7.0,9.0,3.0,6.0,2.0,2.0,3.0,1.0,1.0,-1,-1,-1,-1,0.0,-1,1.0,0.0,-1,-1,0.59,2.0,2.0,3.0,1.0
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,commons-configuration,96a3921f80edd8751a288a2a57c2bd4f63b9a043,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/DefaultFileSystem.java,303,303,,,createPath(Ljava/io/File;)V,NO_FIELD,unfixed,Private Method,org.apache.commons.configuration.DefaultFileSystem.createPath(File),main\java\org\apache\commons\configuration\DefaultFileSystem.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,20.0,0.0,14.0,2.0,5.0,6.0,3.0,4.0,1.0,2.0,6.0,2.0,4.0,4.0,4.0,5.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,3.0,0.0,-1,-1,0.43,4.0,4.0,5.0,1.0
BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,19,commons-configuration,2d257bd2e7c89ac3067e1b440a9f22645f9e0f82,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/DynamicCombinedConfiguration.java,68,1045,,,NO_METHOD,NO_FIELD,unfixed,Public Class,org.apache.commons.configuration.DynamicCombinedConfiguration,main\java\org\apache\commons\configuration\DynamicCombinedConfiguration.java,1.0,1.0,1.0,1.0,8.0,0.0,6.0,2.0,1.0,9.0,9.0,0.0,-1,0.0,2.0,-1,-1,-1,90.0,7.0,90.0,291.0,0.0,6.0,18.0,66.0,-1,1182.0,120.0,746.0,216.0,241.0,316.0,-1,-1,-1,199.0,351.0,144.0,207.0,-1,-1,-1,-1,-1,6.0,6.0,6.0,3.0,-1,5.0,3.0,-1,95.0,43.0,0.42,118.0,118.0,120.0,92.0
BAD_PRACTICE,SE_BAD_FIELD,3,19,commons-configuration,96a3921f80edd8751a288a2a57c2bd4f63b9a043,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/DynamicCombinedConfiguration.java,-1,-1,,,NO_METHOD,nodeCombiner,unfixed,Public Class,org.apache.commons.configuration.DynamicCombinedConfiguration,main\java\org\apache\commons\configuration\DynamicCombinedConfiguration.java,1.0,1.0,1.0,1.0,7.0,0.0,5.0,1.0,1.0,7.0,7.0,0.0,-1,0.0,1.0,-1,-1,-1,81.0,7.0,81.0,250.0,0.0,1.0,1.0,79.0,-1,875.0,97.0,581.0,183.0,172.0,197.0,-1,-1,-1,145.0,272.0,117.0,155.0,-1,-1,-1,-1,-1,9.0,9.0,9.0,1.0,-1,6.0,4.0,-1,95.0,46.0,0.34,108.0,108.0,108.0,81.0
BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,19,commons-configuration,96a3921f80edd8751a288a2a57c2bd4f63b9a043,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/PatternSubtreeConfigurationWrapper.java,67,521,,,NO_METHOD,NO_FIELD,unfixed,Public Class,org.apache.commons.configuration.PatternSubtreeConfigurationWrapper,main\java\org\apache\commons\configuration\PatternSubtreeConfigurationWrapper.java,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,4.0,4.0,0.0,-1,0.0,1.0,-1,-1,-1,68.0,4.0,68.0,256.0,0.0,3.0,1.0,64.0,-1,490.0,72.0,392.0,139.0,94.0,26.0,-1,-1,-1,87.0,163.0,77.0,86.0,-1,-1,-1,-1,-1,3.0,3.0,6.0,1.0,-1,5.0,1.0,-1,82.0,43.0,0.07,74.0,74.0,77.0,68.0
DODGY_CODE,SF_SWITCH_NO_DEFAULT,2,19,commons-configuration,21fb80f02c177a99cccd69899703424eab803c34,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/PropertiesConfigurationLayout.java,610,626,,,configurationChanged(Lorg/apache/commons/configuration/event/ConfigurationEvent;)V,NO_FIELD,unfixed,Public Method,org.apache.commons.configuration.AbstractFileConfiguration.configurationChanged(),main\java\org\apache\commons\configuration\AbstractFileConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,7.0,0.0,4.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.75,1.0,1.0,1.0,1.0
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-configuration,f421ccca7ce5ecf4701ddf789fc2d0330575a922,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/SubnodeConfiguration.java,335,335,,,validateRootNode()V,NO_FIELD,unfixed,Method,org.apache.commons.configuration.SubnodeConfiguration.validateRootNode(),main\java\org\apache\commons\configuration\SubnodeConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,40.0,0.0,28.0,3.0,13.0,12.0,8.0,5.0,1.0,7.0,12.0,3.0,9.0,5.0,5.0,5.0,1.0,2.0,-1,-1,-1,-1,0.0,-1,4.0,0.0,-1,-1,0.43,5.0,5.0,5.0,1.0
BAD_PRACTICE,DE_MIGHT_IGNORE,2,16,commons-configuration,96a3921f80edd8751a288a2a57c2bd4f63b9a043,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/VFSFileSystem.java,383,383,,,setProperty(Lorg/apache/commons/vfs2/FileSystemConfigBuilder;Lorg/apache/commons/vfs2/FileSystemOptions;Ljava/lang/String;Ljava/lang/Object;)V,NO_FIELD,unfixed,Public Method,"org.apache.commons.configuration.AbstractConfiguration.setProperty(String,Object)",main\java\org\apache\commons\configuration\AbstractConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,69.0,15.0,0.0,15.0,1.0,8.0,0.0,4.0,1.0,0.0,6.0,8.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,1.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
I18N,DM_CONVERT_CASE,3,20,commons-configuration,96a3921f80edd8751a288a2a57c2bd4f63b9a043,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/VFSFileSystem.java,370,370,,,setProperty(Lorg/apache/commons/vfs2/FileSystemConfigBuilder;Lorg/apache/commons/vfs2/FileSystemOptions;Ljava/lang/String;Ljava/lang/Object;)V,NO_FIELD,unfixed,Public Method,"org.apache.commons.configuration.AbstractConfiguration.setProperty(String,Object)",main\java\org\apache\commons\configuration\AbstractConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,69.0,15.0,0.0,15.0,1.0,8.0,0.0,4.0,1.0,0.0,6.0,8.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,1.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-configuration,96a3921f80edd8751a288a2a57c2bd4f63b9a043,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/VFSFileSystem.java,352,352,,,getOptions(Ljava/lang/String;)Lorg/apache/commons/vfs2/FileSystemOptions;,NO_FIELD,unfixed,Abstract Method,org.apache.commons.configuration.FileOptionsProvider.getOptions(),main\java\org\apache\commons\configuration\FileOptionsProvider.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,5.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,4.0,0.0,0.0,0.0,0.0
PERFORMANCE,URF_UNREAD_FIELD,3,20,commons-configuration,96a3921f80edd8751a288a2a57c2bd4f63b9a043,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/VFSFileSystem.java,400,400,,,NO_METHOD,protocol,unfixed,Public Class,org.apache.commons.configuration.VFSFileSystem,main\java\org\apache\commons\configuration\VFSFileSystem.java,5.0,5.0,5.0,3.0,29.0,1.0,27.0,0.0,1.0,4.0,4.0,0.0,-1,0.0,0.0,-1,-1,-1,11.0,0.0,11.0,38.0,0.0,2.0,0.0,9.0,-1,369.0,24.0,330.0,80.0,164.0,15.0,-1,-1,-1,111.0,162.0,67.0,95.0,-1,-1,-1,-1,-1,11.0,11.0,14.0,7.0,-1,3.0,4.0,-1,0.0,0.0,0.05,55.0,55.0,63.0,35.0
DODGY_CODE,REC_CATCH_EXCEPTION,2,17,commons-configuration,96a3921f80edd8751a288a2a57c2bd4f63b9a043,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/VFSFileSystem.java,383,383,,,setProperty(Lorg/apache/commons/vfs2/FileSystemConfigBuilder;Lorg/apache/commons/vfs2/FileSystemOptions;Ljava/lang/String;Ljava/lang/Object;)V,NO_FIELD,unfixed,Public Method,"org.apache.commons.configuration.AbstractConfiguration.setProperty(String,Object)",main\java\org\apache\commons\configuration\AbstractConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,69.0,15.0,0.0,15.0,1.0,8.0,0.0,4.0,1.0,0.0,6.0,8.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,1.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
BAD_PRACTICE,SE_BAD_FIELD,3,19,commons-configuration,96a3921f80edd8751a288a2a57c2bd4f63b9a043,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/XMLConfiguration.java,-1,-1,,,NO_METHOD,entityResolver,unfixed,Public Class,org.apache.commons.configuration.XMLConfiguration,main\java\org\apache\commons\configuration\XMLConfiguration.java,2.0,2.0,2.0,1.0,19.0,0.0,11.0,8.0,4.0,10.0,10.0,4.0,-1,1.0,6.0,-1,-1,-1,46.0,8.0,47.0,235.0,0.0,9.0,5.0,33.0,-1,1499.0,102.0,785.0,175.0,352.0,614.0,-1,-1,-1,255.0,400.0,154.0,246.0,-1,-1,-1,-1,-1,8.0,8.0,9.0,3.0,-1,5.0,4.0,-1,93.0,78.0,0.78,104.0,104.0,108.0,49.0
BAD_PRACTICE,SE_BAD_FIELD_STORE,2,16,commons-configuration,96a3921f80edd8751a288a2a57c2bd4f63b9a043,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/XMLConfiguration.java,220,220,,,NO_METHOD,entityResolver,unfixed,Public Class,org.apache.commons.configuration.XMLConfiguration,main\java\org\apache\commons\configuration\XMLConfiguration.java,2.0,2.0,2.0,1.0,19.0,0.0,11.0,8.0,4.0,10.0,10.0,4.0,-1,1.0,6.0,-1,-1,-1,46.0,8.0,47.0,235.0,0.0,9.0,5.0,33.0,-1,1499.0,102.0,785.0,175.0,352.0,614.0,-1,-1,-1,255.0,400.0,154.0,246.0,-1,-1,-1,-1,-1,8.0,8.0,9.0,3.0,-1,5.0,4.0,-1,93.0,78.0,0.78,104.0,104.0,108.0,49.0
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,20,commons-configuration,96a3921f80edd8751a288a2a57c2bd4f63b9a043,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/XMLConfiguration.java,779,783,,,NO_METHOD,NO_FIELD,unfixed,Public Class,org.apache.commons.configuration.XMLConfiguration,main\java\org\apache\commons\configuration\XMLConfiguration.java,2.0,2.0,2.0,1.0,19.0,0.0,11.0,8.0,4.0,10.0,10.0,4.0,-1,1.0,6.0,-1,-1,-1,46.0,8.0,47.0,235.0,0.0,9.0,5.0,33.0,-1,1499.0,102.0,785.0,175.0,352.0,614.0,-1,-1,-1,255.0,400.0,154.0,246.0,-1,-1,-1,-1,-1,8.0,8.0,9.0,3.0,-1,5.0,4.0,-1,93.0,78.0,0.78,104.0,104.0,108.0,49.0
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-configuration,96a3921f80edd8751a288a2a57c2bd4f63b9a043,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/XMLPropertiesConfiguration.java,158,158,,,read(Ljava/io/Reader;)V,NO_FIELD,unfixed,Public Method,org.apache.commons.configuration.HierarchicalINIConfiguration.read(Reader),main\java\org\apache\commons\configuration\HierarchicalINIConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,20,commons-configuration,96a3921f80edd8751a288a2a57c2bd4f63b9a043,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/XMLPropertiesConfiguration.java,149,152,,,NO_METHOD,NO_FIELD,unfixed,Public Class,org.apache.commons.configuration.XMLPropertiesConfiguration,main\java\org\apache\commons\configuration\XMLPropertiesConfiguration.java,1.0,1.0,1.0,1.0,18.0,1.0,11.0,6.0,1.0,2.0,2.0,0.0,-1,0.0,1.0,-1,-1,-1,8.0,0.0,8.0,184.0,0.0,2.0,0.0,6.0,-1,266.0,29.0,138.0,33.0,60.0,100.0,-1,-1,-1,48.0,73.0,30.0,43.0,-1,-1,-1,-1,-1,5.0,5.0,5.0,1.0,-1,6.0,2.0,-1,0.0,0.0,0.72,15.0,15.0,15.0,8.0
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-configuration,96a3921f80edd8751a288a2a57c2bd4f63b9a043,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/beanutils/BeanHelper.java,278,278,,,getDefaultClass(Ljava/lang/Object;Ljava/lang/String;)Ljava/lang/Class;,NO_FIELD,unfixed,Private Static Method,"org.apache.commons.configuration.beanutils.BeanHelper.getDefaultClass(Object,String)",main\java\org\apache\commons\configuration\beanutils\BeanHelper.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,22.0,0.0,16.0,2.0,7.0,6.0,3.0,3.0,0.0,4.0,7.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,-1,-1,-1,-1,3.0,-1,2.0,3.0,-1,-1,0.38,3.0,3.0,3.0,3.0
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-configuration,96a3921f80edd8751a288a2a57c2bd4f63b9a043,fa5afe17855731ddc60feffb8e5d9d46c6f58180,src/main/java/org/apache/commons/configuration/builder/BuilderParametersBeanInfo.java,104,104,,,getPropertyDescriptors()[Ljava/beans/PropertyDescriptor;,propertyDescriptors,unfixed,Public Method,org.apache.commons.configuration.builder.BuilderParametersBeanInfo.getPropertyDescriptors(),main\java\org\apache\commons\configuration\builder\BuilderParametersBeanInfo.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
